CMDLINE /Users/inki/anaconda/bin/python julia1_memoryprofiler1.py
MEM 108.011719 1510661239.5353
MEM 108.011719 1510661239.6366
MEM 108.011719 1510661239.7368
MEM 108.011719 1510661239.8420
MEM 108.011719 1510661239.9431
MEM 108.011719 1510661240.0441
MEM 108.011719 1510661240.1461
MEM 108.011719 1510661240.2467
MEM 108.011719 1510661240.3516
MEM 108.011719 1510661240.4521
MEM 108.011719 1510661240.5571
MEM 108.011719 1510661240.6608
MEM 108.011719 1510661240.7659
MEM 108.011719 1510661240.8678
MEM 108.011719 1510661240.9695
MEM 108.011719 1510661241.0703
MEM 108.011719 1510661241.1720
MEM 108.011719 1510661241.2730
MEM 108.011719 1510661241.3753
MEM 108.011719 1510661241.4798
MEM 108.011719 1510661241.5849
MEM 108.011719 1510661241.6900
MEM 108.011719 1510661241.7952
MEM 108.011719 1510661241.8965
MEM 108.015625 1510661242.0003
MEM 108.015625 1510661242.1054
MEM 108.015625 1510661242.2064
MEM 108.015625 1510661242.3065
MEM 108.015625 1510661242.4098
MEM 108.015625 1510661242.5104
MEM 108.015625 1510661242.6152
MEM 108.015625 1510661242.7203
MEM 108.015625 1510661242.8254
MEM 108.015625 1510661242.9297
MEM 108.023438 1510661243.0348
MEM 108.023438 1510661243.1379
MEM 108.023438 1510661243.2401
MEM 108.023438 1510661243.3452
MEM 108.023438 1510661243.4503
MEM 108.023438 1510661243.5549
MEM 108.023438 1510661243.6592
MEM 108.023438 1510661243.7620
MEM 108.023438 1510661243.8671
MEM 108.023438 1510661243.9721
MEM 108.023438 1510661244.0731
MEM 108.023438 1510661244.1755
MEM 108.023438 1510661244.2791
MEM 108.023438 1510661244.3842
MEM 108.023438 1510661244.4894
MEM 108.023438 1510661244.5945
MEM 108.023438 1510661244.6973
MEM 108.023438 1510661244.8024
MEM 108.027344 1510661244.9031
MEM 108.027344 1510661245.0081
MEM 108.027344 1510661245.1127
MEM 108.027344 1510661245.2148
MEM 108.027344 1510661245.3155
MEM 108.027344 1510661245.4197
MEM 108.027344 1510661245.5248
MEM 108.027344 1510661245.6296
MEM 108.027344 1510661245.7304
MEM 108.027344 1510661245.8356
MEM 108.027344 1510661245.9381
MEM 108.035156 1510661246.0382
MEM 108.035156 1510661246.1426
MEM 108.035156 1510661246.2477
MEM 108.035156 1510661246.3528
MEM 108.035156 1510661246.4548
MEM 108.035156 1510661246.5585
MEM 108.035156 1510661246.6636
MEM 108.035156 1510661246.7670
MEM 108.035156 1510661246.8687
MEM 108.035156 1510661246.9706
MEM 108.035156 1510661247.0757
MEM 108.035156 1510661247.1796
MEM 108.035156 1510661247.2847
MEM 108.035156 1510661247.3860
MEM 108.035156 1510661247.4897
MEM 108.035156 1510661247.5942
MEM 108.035156 1510661247.6994
MEM 108.035156 1510661247.8045
MEM 108.035156 1510661247.9080
MEM 108.035156 1510661248.0103
MEM 108.035156 1510661248.1154
MEM 108.039062 1510661248.2163
MEM 108.039062 1510661248.3215
MEM 108.039062 1510661248.4266
MEM 108.039062 1510661248.5317
MEM 108.039062 1510661248.6350
MEM 108.039062 1510661248.7401
MEM 108.039062 1510661248.8416
MEM 108.039062 1510661248.9447
MEM 108.039062 1510661249.0498
MEM 108.039062 1510661249.1549
MEM 108.039062 1510661249.2582
MEM 108.039062 1510661249.3592
MEM 108.039062 1510661249.4599
MEM 108.039062 1510661249.5650
MEM 108.039062 1510661249.6685
MEM 108.039062 1510661249.7736
MEM 108.039062 1510661249.8741
MEM 108.039062 1510661249.9749
MEM 108.039062 1510661250.0795
MEM 108.039062 1510661250.1805
MEM 108.039062 1510661250.2856
MEM 108.046875 1510661250.3907
MEM 108.046875 1510661250.4959
MEM 108.046875 1510661250.6010
MEM 108.046875 1510661250.7061
MEM 108.046875 1510661250.8113
MEM 108.046875 1510661250.9163
MEM 108.046875 1510661251.0214
MEM 108.050781 1510661251.1265
MEM 108.050781 1510661251.2306
MEM 108.050781 1510661251.3357
MEM 108.050781 1510661251.4360
MEM 108.050781 1510661251.5383
MEM 108.050781 1510661251.6415
MEM 108.050781 1510661251.7461
MEM 108.050781 1510661251.8488
MEM 108.050781 1510661251.9539
MEM 108.050781 1510661252.0548
MEM 108.050781 1510661252.1596
MEM 108.050781 1510661252.2612
MEM 108.050781 1510661252.3644
MEM 108.050781 1510661252.4695
MEM 108.050781 1510661252.5699
MEM 108.050781 1510661252.6751
MEM 108.050781 1510661252.7794
MEM 108.050781 1510661252.8845
MEM 108.058594 1510661252.9881
MEM 108.058594 1510661253.0932
MEM 108.058594 1510661253.1981
MEM 108.058594 1510661253.3028
MEM 108.058594 1510661253.4031
MEM 108.058594 1510661253.5064
MEM 108.058594 1510661253.6112
MEM 108.058594 1510661253.7135
MEM 108.058594 1510661253.8186
MEM 108.058594 1510661253.9188
MEM 108.058594 1510661254.0227
MEM 108.058594 1510661254.1278
MEM 108.062500 1510661254.2329
MEM 108.062500 1510661254.3380
MEM 108.062500 1510661254.4416
MEM 108.062500 1510661254.5468
MEM 108.062500 1510661254.6514
MEM 108.062500 1510661254.7561
MEM 108.062500 1510661254.8612
MEM 108.062500 1510661254.9632
MEM 108.062500 1510661255.0677
MEM 108.062500 1510661255.1703
MEM 108.062500 1510661255.2718
MEM 108.062500 1510661255.3753
MEM 108.062500 1510661255.4804
MEM 108.062500 1510661255.5855
MEM 108.062500 1510661255.6906
MEM 108.062500 1510661255.7934
MEM 108.062500 1510661255.8971
MEM 108.062500 1510661255.9973
MEM 108.062500 1510661256.1024
MEM 108.062500 1510661256.2038
MEM 108.062500 1510661256.3043
MEM 108.062500 1510661256.4084
MEM 108.062500 1510661256.5111
MEM 108.062500 1510661256.6162
MEM 108.062500 1510661256.7186
MEM 108.062500 1510661256.8207
MEM 108.062500 1510661256.9221
MEM 108.062500 1510661257.0272
MEM 108.062500 1510661257.1292
MEM 108.066406 1510661257.2308
MEM 108.066406 1510661257.3359
MEM 108.066406 1510661257.4385
MEM 108.066406 1510661257.5436
MEM 108.066406 1510661257.6481
MEM 108.066406 1510661257.7532
MEM 108.074219 1510661257.8577
MEM 108.074219 1510661257.9579
MEM 108.074219 1510661258.0610
MEM 108.074219 1510661258.1661
MEM 108.074219 1510661258.2699
MEM 108.074219 1510661258.3751
MEM 108.074219 1510661258.4799
MEM 108.074219 1510661258.5851
MEM 108.074219 1510661258.6902
MEM 108.074219 1510661258.7953
MEM 108.074219 1510661258.8955
MEM 108.074219 1510661259.0007
MEM 108.074219 1510661259.1012
MEM 108.074219 1510661259.2063
MEM 108.074219 1510661259.3110
MEM 108.074219 1510661259.4146
MEM 108.074219 1510661259.5174
MEM 108.074219 1510661259.6182
MEM 108.074219 1510661259.7220
MEM 108.074219 1510661259.8262
MEM 108.074219 1510661259.9292
MEM 108.082031 1510661260.0343
MEM 108.082031 1510661260.1373
MEM 108.082031 1510661260.2412
MEM 108.082031 1510661260.3464
MEM 108.085938 1510661260.4479
MEM 108.085938 1510661260.5530
MEM 108.085938 1510661260.6577
MEM 108.085938 1510661260.7601
MEM 108.085938 1510661260.8640
MEM 108.085938 1510661260.9650
MEM 108.085938 1510661261.0660
MEM 108.085938 1510661261.1671
MEM 108.085938 1510661261.2722
MEM 108.085938 1510661261.3745
MEM 108.085938 1510661261.4791
MEM 108.085938 1510661261.5795
MEM 108.085938 1510661261.6846
MEM 108.085938 1510661261.7850
MEM 108.085938 1510661261.8869
MEM 108.085938 1510661261.9895
MEM 108.085938 1510661262.0909
MEM 108.085938 1510661262.1919
MEM 108.085938 1510661262.2970
MEM 108.085938 1510661262.3997
MEM 108.085938 1510661262.5048
MEM 108.085938 1510661262.6075
MEM 108.085938 1510661262.7100
MEM 108.085938 1510661262.8151
MEM 108.085938 1510661262.9158
MEM 108.085938 1510661263.0205
MEM 108.085938 1510661263.1256
MEM 108.085938 1510661263.2290
MEM 108.085938 1510661263.3341
MEM 108.089844 1510661263.4346
MEM 108.089844 1510661263.5397
MEM 108.089844 1510661263.6413
MEM 108.089844 1510661263.7465
MEM 108.089844 1510661263.8516
MEM 108.089844 1510661263.9559
MEM 108.089844 1510661264.0591
MEM 108.089844 1510661264.1642
MEM 108.089844 1510661264.2693
MEM 108.089844 1510661264.3744
MEM 108.089844 1510661264.4790
MEM 108.089844 1510661264.5793
MEM 108.089844 1510661264.6845
MEM 108.089844 1510661264.7851
MEM 108.089844 1510661264.8902
MEM 108.089844 1510661264.9952
MEM 108.089844 1510661265.0979
MEM 108.089844 1510661265.1999
MEM 108.097656 1510661265.3042
MEM 108.097656 1510661265.4051
MEM 108.097656 1510661265.5072
MEM 108.097656 1510661265.6076
MEM 108.097656 1510661265.7127
MEM 108.097656 1510661265.8138
MEM 108.097656 1510661265.9177
MEM 108.097656 1510661266.0184
MEM 108.097656 1510661266.1236
MEM 108.101562 1510661266.2278
MEM 108.101562 1510661266.3330
MEM 108.101562 1510661266.4381
MEM 108.101562 1510661266.5432
MEM 108.101562 1510661266.6482
MEM 108.101562 1510661266.7534
MEM 108.101562 1510661266.8585
MEM 108.101562 1510661266.9636
MEM 108.101562 1510661267.0687
MEM 108.109375 1510661267.1737
MEM 108.109375 1510661267.2789
MEM 108.109375 1510661267.3840
MEM 108.109375 1510661267.4891
MEM 108.109375 1510661267.5942
MEM 108.109375 1510661267.6993
MEM 108.109375 1510661267.8022
MEM 108.109375 1510661267.9073
MEM 108.109375 1510661268.0078
MEM 108.109375 1510661268.1082
MEM 108.109375 1510661268.2115
MEM 108.109375 1510661268.3126
MEM 108.109375 1510661268.4178
MEM 108.109375 1510661268.5192
MEM 108.109375 1510661268.6227
MEM 108.109375 1510661268.7278
MEM 108.109375 1510661268.8288
MEM 108.109375 1510661268.9340
MEM 108.109375 1510661269.0391
MEM 108.109375 1510661269.1415
MEM 108.109375 1510661269.2464
MEM 108.109375 1510661269.3515
MEM 108.113281 1510661269.4550
MEM 108.113281 1510661269.5601
MEM 108.113281 1510661269.6652
MEM 108.113281 1510661269.7704
MEM 108.113281 1510661269.8755
MEM 108.113281 1510661269.9803
MEM 108.113281 1510661270.0854
MEM 108.113281 1510661270.1881
MEM 108.113281 1510661270.2932
MEM 108.113281 1510661270.3938
MEM 108.113281 1510661270.4940
MEM 108.113281 1510661270.5947
MEM 108.113281 1510661270.6949
MEM 108.113281 1510661270.8000
MEM 108.113281 1510661270.9023
MEM 108.113281 1510661271.0072
MEM 108.113281 1510661271.1098
MEM 108.113281 1510661271.2108
MEM 108.113281 1510661271.3114
MEM 108.113281 1510661271.4154
MEM 108.113281 1510661271.5197
MEM 108.113281 1510661271.6232
MEM 108.113281 1510661271.7267
MEM 108.113281 1510661271.8277
MEM 108.113281 1510661271.9287
MEM 108.113281 1510661272.0326
MEM 108.113281 1510661272.1342
MEM 108.113281 1510661272.2376
MEM 108.117188 1510661272.3387
MEM 108.117188 1510661272.4392
MEM 108.117188 1510661272.5417
MEM 108.117188 1510661272.6468
MEM 108.117188 1510661272.7505
MEM 108.117188 1510661272.8557
MEM 108.117188 1510661272.9563
MEM 108.125000 1510661273.0577
MEM 108.125000 1510661273.1616
MEM 108.125000 1510661273.2628
MEM 108.125000 1510661273.3679
MEM 108.125000 1510661273.4681
MEM 108.125000 1510661273.5716
MEM 108.125000 1510661273.6766
MEM 108.125000 1510661273.7771
MEM 108.125000 1510661273.8816
MEM 108.125000 1510661273.9818
MEM 108.125000 1510661274.0853
MEM 108.125000 1510661274.1870
MEM 108.125000 1510661274.2890
MEM 108.125000 1510661274.3916
MEM 108.125000 1510661274.4967
MEM 108.125000 1510661274.6006
MEM 108.125000 1510661274.7030
MEM 108.132812 1510661274.8062
MEM 108.132812 1510661274.9064
MEM 108.132812 1510661275.0075
MEM 108.132812 1510661275.1083
MEM 108.132812 1510661275.2120
MEM 108.132812 1510661275.3160
MEM 108.132812 1510661275.4197
MEM 108.132812 1510661275.5202
MEM 108.132812 1510661275.6253
MEM 108.132812 1510661275.7286
MEM 108.132812 1510661275.8298
MEM 108.136719 1510661275.9331
MEM 108.136719 1510661276.0333
MEM 108.136719 1510661276.1346
MEM 108.136719 1510661276.2397
MEM 108.136719 1510661276.3449
MEM 108.136719 1510661276.4500
MEM 108.136719 1510661276.5551
MEM 108.136719 1510661276.6582
MEM 108.136719 1510661276.7633
MEM 108.136719 1510661276.8652
MEM 108.136719 1510661276.9687
MEM 108.136719 1510661277.0710
MEM 108.136719 1510661277.1739
MEM 108.136719 1510661277.2786
MEM 108.136719 1510661277.3837
MEM 108.136719 1510661277.4857
MEM 108.136719 1510661277.5865
MEM 108.136719 1510661277.6903
MEM 108.136719 1510661277.7907
MEM 108.136719 1510661277.8911
MEM 108.136719 1510661277.9916
MEM 108.136719 1510661278.0924
MEM 108.136719 1510661278.1970
MEM 108.136719 1510661278.2992
MEM 108.136719 1510661278.4001
MEM 108.136719 1510661278.5044
MEM 108.136719 1510661278.6083
MEM 108.136719 1510661278.7088
MEM 108.136719 1510661278.8111
MEM 108.136719 1510661278.9136
MEM 108.140625 1510661279.0171
MEM 108.140625 1510661279.1182
MEM 108.140625 1510661279.2208
MEM 108.140625 1510661279.3230
MEM 108.140625 1510661279.4247
MEM 108.140625 1510661279.5299
MEM 108.140625 1510661279.6349
MEM 108.140625 1510661279.7401
MEM 108.140625 1510661279.8452
MEM 108.140625 1510661279.9491
MEM 108.140625 1510661280.0542
MEM 108.140625 1510661280.1579
MEM 108.140625 1510661280.2615
MEM 108.140625 1510661280.3634
MEM 108.140625 1510661280.4661
MEM 108.140625 1510661280.5712
MEM 108.140625 1510661280.6724
MEM 108.140625 1510661280.7764
MEM 108.140625 1510661280.8785
MEM 108.140625 1510661280.9809
MEM 108.140625 1510661281.0855
MEM 108.140625 1510661281.1906
MEM 108.148438 1510661281.2938
MEM 108.148438 1510661281.3969
MEM 108.148438 1510661281.5020
MEM 108.148438 1510661281.6070
MEM 108.148438 1510661281.7090
MEM 108.148438 1510661281.8141
MEM 108.148438 1510661281.9164
MEM 108.152344 1510661282.0187
MEM 108.152344 1510661282.1238
MEM 108.152344 1510661282.2284
MEM 108.152344 1510661282.3293
MEM 108.152344 1510661282.4302
MEM 108.160156 1510661282.5335
MEM 108.160156 1510661282.6386
MEM 108.160156 1510661282.7406
MEM 108.160156 1510661282.8435
MEM 108.160156 1510661282.9445
MEM 108.160156 1510661283.0460
MEM 108.160156 1510661283.1502
MEM 108.160156 1510661283.2526
MEM 108.160156 1510661283.3559
MEM 108.160156 1510661283.4573
MEM 108.160156 1510661283.5584
MEM 108.160156 1510661283.6612
MEM 108.160156 1510661283.7645
MEM 108.160156 1510661283.8685
MEM 108.160156 1510661283.9725
MEM 108.160156 1510661284.0741
MEM 108.160156 1510661284.1784
MEM 108.160156 1510661284.2834
MEM 108.160156 1510661284.3884
MEM 108.160156 1510661284.4935
MEM 108.160156 1510661284.5958
MEM 108.160156 1510661284.7001
MEM 108.160156 1510661284.8018
MEM 108.160156 1510661284.9067
MEM 108.160156 1510661285.0118
MEM 108.164062 1510661285.1170
MEM 108.164062 1510661285.2221
MEM 108.164062 1510661285.3272
MEM 108.164062 1510661285.4323
MEM 108.164062 1510661285.5331
MEM 108.164062 1510661285.6365
MEM 108.164062 1510661285.7416
MEM 108.164062 1510661285.8451
MEM 108.164062 1510661285.9502
MEM 108.164062 1510661286.0534
MEM 108.164062 1510661286.1575
MEM 108.164062 1510661286.2601
MEM 108.164062 1510661286.3606
MEM 108.164062 1510661286.4658
MEM 108.164062 1510661286.5709
MEM 108.164062 1510661286.6714
MEM 108.164062 1510661286.7763
MEM 108.164062 1510661286.8777
MEM 108.164062 1510661286.9780
MEM 108.164062 1510661287.0783
MEM 108.164062 1510661287.1796
MEM 108.164062 1510661287.2825
MEM 108.164062 1510661287.3862
MEM 108.164062 1510661287.4865
MEM 108.164062 1510661287.5906
MEM 108.164062 1510661287.6921
MEM 108.164062 1510661287.7926
MEM 108.164062 1510661287.8940
MEM 108.164062 1510661287.9991
MEM 108.167969 1510661288.1042
MEM 108.167969 1510661288.2083
MEM 108.167969 1510661288.3115
MEM 108.167969 1510661288.4145
MEM 108.167969 1510661288.5163
MEM 108.167969 1510661288.6209
MEM 108.167969 1510661288.7260
MEM 108.167969 1510661288.8282
MEM 108.167969 1510661288.9327
MEM 108.167969 1510661289.0343
MEM 108.167969 1510661289.1394
MEM 108.167969 1510661289.2441
MEM 108.167969 1510661289.3444
MEM 108.167969 1510661289.4482
MEM 108.167969 1510661289.5485
MEM 108.175781 1510661289.6525
MEM 108.175781 1510661289.7566
MEM 108.175781 1510661289.8603
MEM 108.175781 1510661289.9643
MEM 108.175781 1510661290.0668
MEM 108.175781 1510661290.1711
MEM 108.175781 1510661290.2762
MEM 108.183594 1510661290.3812
MEM 108.183594 1510661290.4815
MEM 108.183594 1510661290.5830
MEM 108.183594 1510661290.6836
MEM 108.183594 1510661290.7885
MEM 108.183594 1510661290.8926
MEM 108.183594 1510661290.9963
MEM 108.183594 1510661291.0999
MEM 108.183594 1510661291.2034
MEM 108.187500 1510661291.3080
MEM 108.187500 1510661291.4117
MEM 108.187500 1510661291.5161
MEM 108.187500 1510661291.6213
MEM 108.187500 1510661291.7242
MEM 108.187500 1510661291.8281
MEM 108.187500 1510661291.9300
MEM 108.187500 1510661292.0325
MEM 108.187500 1510661292.1376
MEM 108.187500 1510661292.2428
MEM 108.187500 1510661292.3479
MEM 108.187500 1510661292.4530
MEM 108.187500 1510661292.5582
MEM 108.187500 1510661292.6616
MEM 108.187500 1510661292.7642
MEM 108.187500 1510661292.8693
MEM 108.187500 1510661292.9744
MEM 108.187500 1510661293.0781
MEM 108.187500 1510661293.1832
MEM 108.187500 1510661293.2854
MEM 108.187500 1510661293.3878
MEM 108.187500 1510661293.4929
MEM 108.187500 1510661293.5949
MEM 108.187500 1510661293.6988
MEM 108.187500 1510661293.8039
MEM 108.187500 1510661293.9090
MEM 108.187500 1510661294.0105
MEM 108.187500 1510661294.1141
MEM 108.187500 1510661294.2192
MEM 108.191406 1510661294.3243
MEM 108.191406 1510661294.4280
MEM 108.191406 1510661294.5331
MEM 108.191406 1510661294.6332
MEM 108.191406 1510661294.7384
MEM 108.191406 1510661294.8435
MEM 108.191406 1510661294.9486
MEM 108.191406 1510661295.0521
MEM 108.191406 1510661295.1551
MEM 108.191406 1510661295.2602
MEM 108.191406 1510661295.3616
MEM 108.191406 1510661295.4667
MEM 108.191406 1510661295.5682
MEM 108.191406 1510661295.6734
MEM 108.191406 1510661295.7780
MEM 108.191406 1510661295.8831
MEM 108.191406 1510661295.9863
MEM 108.191406 1510661296.0914
MEM 108.191406 1510661296.1916
MEM 108.191406 1510661296.2919
MEM 108.191406 1510661296.3949
MEM 108.191406 1510661296.5000
MEM 108.191406 1510661296.6035
MEM 108.191406 1510661296.7082
MEM 108.191406 1510661296.8133
MEM 108.191406 1510661296.9140
MEM 108.191406 1510661297.0191
MEM 108.195312 1510661297.1212
MEM 108.195312 1510661297.2241
MEM 108.195312 1510661297.3279
MEM 108.195312 1510661297.4306
MEM 108.195312 1510661297.5358
MEM 108.195312 1510661297.6373
MEM 108.203125 1510661297.7424
MEM 108.203125 1510661297.8429
MEM 108.203125 1510661297.9458
MEM 108.203125 1510661298.0479
MEM 108.203125 1510661298.1484
MEM 108.210938 1510661298.2536
MEM 108.210938 1510661298.3553
MEM 108.210938 1510661298.4599
MEM 108.210938 1510661298.5605
MEM 108.210938 1510661298.6657
MEM 108.210938 1510661298.7660
MEM 108.210938 1510661298.8704
MEM 108.210938 1510661298.9755
MEM 108.210938 1510661299.0759
MEM 108.210938 1510661299.1778
MEM 108.210938 1510661299.2800
MEM 108.210938 1510661299.3816
MEM 108.210938 1510661299.4845
MEM 108.210938 1510661299.5863
MEM 108.210938 1510661299.6898
MEM 108.210938 1510661299.7920
MEM 108.210938 1510661299.8921
MEM 108.210938 1510661299.9963
MEM 108.210938 1510661300.0990
MEM 108.210938 1510661300.2011
MEM 108.210938 1510661300.3013
MEM 108.214844 1510661300.4058
MEM 108.214844 1510661300.5096
MEM 108.214844 1510661300.6111
MEM 108.214844 1510661300.7131
MEM 108.214844 1510661300.8154
MEM 108.214844 1510661300.9164
MEM 108.214844 1510661301.0166
MEM 108.214844 1510661301.1199
MEM 108.214844 1510661301.2219
MEM 108.214844 1510661301.3263
MEM 108.214844 1510661301.4278
MEM 108.214844 1510661301.5319
MEM 108.214844 1510661301.6333
MEM 108.214844 1510661301.7347
MEM 108.214844 1510661301.8355
MEM 108.214844 1510661301.9378
MEM 108.214844 1510661302.0387
MEM 108.214844 1510661302.1413
MEM 108.214844 1510661302.2423
MEM 108.214844 1510661302.3464
MEM 108.214844 1510661302.4516
MEM 108.214844 1510661302.5540
MEM 108.214844 1510661302.6577
MEM 108.214844 1510661302.7600
MEM 108.214844 1510661302.8628
MEM 108.214844 1510661302.9646
MEM 108.214844 1510661303.0665
MEM 108.214844 1510661303.1698
MEM 108.218750 1510661303.2721
MEM 108.218750 1510661303.3738
MEM 108.218750 1510661303.4762
MEM 108.218750 1510661303.5786
MEM 108.218750 1510661303.6837
MEM 108.218750 1510661303.7881
MEM 108.218750 1510661303.8922
MEM 108.218750 1510661303.9973
MEM 108.218750 1510661304.1003
MEM 108.218750 1510661304.2055
MEM 108.218750 1510661304.3076
MEM 108.218750 1510661304.4127
MEM 108.218750 1510661304.5159
MEM 108.218750 1510661304.6210
MEM 108.218750 1510661304.7261
MEM 108.218750 1510661304.8312
MEM 108.218750 1510661304.9315
MEM 108.218750 1510661305.0341
MEM 108.218750 1510661305.1392
MEM 108.218750 1510661305.2443
MEM 108.218750 1510661305.3495
MEM 108.218750 1510661305.4524
MEM 108.218750 1510661305.5560
MEM 108.218750 1510661305.6603
MEM 108.218750 1510661305.7654
MEM 108.226562 1510661305.8669
MEM 108.226562 1510661305.9716
MEM 108.226562 1510661306.0723
MEM 108.226562 1510661306.1774
MEM 108.226562 1510661306.2820
MEM 108.238281 1510661306.3871
MEM 108.238281 1510661306.4881
MEM 108.238281 1510661306.5928
MEM 108.238281 1510661306.6979
MEM 108.238281 1510661306.8030
MEM 108.238281 1510661306.9031
MEM 108.238281 1510661307.0082
MEM 108.238281 1510661307.1134
MEM 108.238281 1510661307.2140
MEM 108.238281 1510661307.3161
MEM 108.238281 1510661307.4212
MEM 108.238281 1510661307.5256
MEM 108.238281 1510661307.6290
MEM 108.238281 1510661307.7318
MEM 108.238281 1510661307.8369
MEM 108.238281 1510661307.9420
MEM 108.238281 1510661308.0472
MEM 108.238281 1510661308.1523
MEM 108.238281 1510661308.2559
MEM 108.238281 1510661308.3594
MEM 108.238281 1510661308.4599
MEM 108.238281 1510661308.5601
MEM 108.238281 1510661308.6636
MEM 108.238281 1510661308.7687
MEM 108.238281 1510661308.8718
MEM 108.238281 1510661308.9745
MEM 108.238281 1510661309.0746
MEM 108.238281 1510661309.1775
MEM 108.238281 1510661309.2819
MEM 108.238281 1510661309.3870
MEM 108.242188 1510661309.4914
MEM 108.242188 1510661309.5931
MEM 108.242188 1510661309.6982
MEM 108.242188 1510661309.8031
MEM 108.242188 1510661309.9034
MEM 108.242188 1510661310.0058
MEM 108.242188 1510661310.1109
MEM 108.242188 1510661310.2113
MEM 108.242188 1510661310.3134
MEM 108.242188 1510661310.4185
MEM 108.242188 1510661310.5224
MEM 108.242188 1510661310.6275
MEM 108.242188 1510661310.7279
MEM 108.242188 1510661310.8330
MEM 108.242188 1510661310.9381
MEM 108.242188 1510661311.0393
MEM 108.242188 1510661311.1444
MEM 108.242188 1510661311.2458
MEM 108.242188 1510661311.3475
MEM 108.242188 1510661311.4526
MEM 108.242188 1510661311.5572
MEM 108.242188 1510661311.6600
MEM 108.242188 1510661311.7626
MEM 108.242188 1510661311.8677
MEM 108.242188 1510661311.9716
MEM 108.242188 1510661312.0757
MEM 108.242188 1510661312.1775
MEM 108.246094 1510661312.2778
MEM 108.246094 1510661312.3786
MEM 108.246094 1510661312.4810
MEM 108.246094 1510661312.5833
MEM 108.246094 1510661312.6857
MEM 108.246094 1510661312.7878
MEM 108.246094 1510661312.8906
MEM 108.246094 1510661312.9952
MEM 108.246094 1510661313.1003
MEM 108.246094 1510661313.2042
MEM 108.246094 1510661313.3076
MEM 108.246094 1510661313.4113
MEM 108.246094 1510661313.5165
MEM 108.246094 1510661313.6216
MEM 108.246094 1510661313.7235
MEM 108.253906 1510661313.8274
MEM 108.253906 1510661313.9325
MEM 108.253906 1510661314.0353
MEM 108.253906 1510661314.1370
MEM 108.253906 1510661314.2420
MEM 108.253906 1510661314.3471
MEM 108.253906 1510661314.4518
MEM 108.261719 1510661314.5566
MEM 108.261719 1510661314.6617
MEM 108.261719 1510661314.7640
MEM 108.261719 1510661314.8661
MEM 108.261719 1510661314.9671
MEM 108.261719 1510661315.0722
MEM 108.261719 1510661315.1752
MEM 108.261719 1510661315.2756
MEM 108.261719 1510661315.3807
MEM 108.265625 1510661315.4858
MEM 108.265625 1510661315.5904
MEM 108.265625 1510661315.6955
MEM 108.265625 1510661315.8005
MEM 108.265625 1510661315.9038
MEM 108.265625 1510661316.0089
MEM 108.265625 1510661316.1141
MEM 108.265625 1510661316.2191
MEM 108.265625 1510661316.3216
MEM 108.265625 1510661316.4267
MEM 108.265625 1510661316.5301
MEM 108.265625 1510661316.6352
MEM 108.265625 1510661316.7403
MEM 108.265625 1510661316.8454
MEM 108.265625 1510661316.9457
MEM 108.265625 1510661317.0509
MEM 108.265625 1510661317.1560
MEM 108.265625 1510661317.2611
MEM 108.265625 1510661317.3618
MEM 108.265625 1510661317.4642
MEM 108.265625 1510661317.5693
MEM 108.265625 1510661317.6745
MEM 108.265625 1510661317.7796
MEM 108.265625 1510661317.8846
MEM 108.265625 1510661317.9897
MEM 108.265625 1510661318.0948
MEM 108.265625 1510661318.1999
MEM 108.265625 1510661318.3007
MEM 108.269531 1510661318.4057
MEM 108.269531 1510661318.5109
MEM 108.269531 1510661318.6154
MEM 108.269531 1510661318.7205
MEM 108.269531 1510661318.8257
MEM 108.269531 1510661318.9272
MEM 108.269531 1510661319.0296
MEM 108.269531 1510661319.1347
MEM 108.269531 1510661319.2362
MEM 108.269531 1510661319.3413
MEM 108.269531 1510661319.4415
MEM 108.269531 1510661319.5466
MEM 108.269531 1510661319.6507
MEM 108.269531 1510661319.7556
MEM 108.269531 1510661319.8590
MEM 108.269531 1510661319.9641
MEM 108.269531 1510661320.0645
MEM 108.269531 1510661320.1697
MEM 108.269531 1510661320.2748
MEM 108.269531 1510661320.3799
MEM 108.269531 1510661320.4850
MEM 108.269531 1510661320.5877
MEM 108.269531 1510661320.6896
MEM 108.269531 1510661320.7947
MEM 108.269531 1510661320.8989
MEM 108.269531 1510661321.0012
MEM 108.269531 1510661321.1047
MEM 108.273438 1510661321.2098
MEM 108.273438 1510661321.3121
MEM 108.273438 1510661321.4127
MEM 108.273438 1510661321.5178
MEM 108.273438 1510661321.6229
MEM 108.273438 1510661321.7271
MEM 108.273438 1510661321.8323
MEM 108.281250 1510661321.9364
MEM 108.281250 1510661322.0414
MEM 108.281250 1510661322.1466
MEM 108.281250 1510661322.2489
MEM 108.281250 1510661322.3496
MEM 108.281250 1510661322.4546
MEM 108.281250 1510661322.5559
MEM 108.281250 1510661322.6588
MEM 108.289062 1510661322.7613
MEM 108.289062 1510661322.8662
MEM 108.289062 1510661322.9713
MEM 108.289062 1510661323.0764
MEM 108.289062 1510661323.1787
MEM 108.289062 1510661323.2838
MEM 108.289062 1510661323.3840
MEM 108.289062 1510661323.4891
MEM 108.289062 1510661323.5941
MEM 108.289062 1510661323.6964
MEM 108.289062 1510661323.7972
MEM 108.289062 1510661323.8974
MEM 108.289062 1510661324.0025
MEM 108.289062 1510661324.1076
MEM 108.289062 1510661324.2127
MEM 108.289062 1510661324.3145
